Time,CO2 (ppm)
669.7,4315.757751
669.8,4309.654236
669.9,4236.793518
670,4236.793518
670.1,4233.74176
670.2,4236.793518
670.3,4236.793518
670.4,4324.913025
670.5,4309.654236
670.6,4324.913025
670.7,4312.705994
670.8,4312.705994
670.9,4252.052307
671,4249.000549
671.1,4236.793518
671.2,4249.000549
671.3,4242.897034
671.4,4315.757751
671.5,4324.913025
671.6,4309.654236
671.7,4312.705994
671.8,4324.913025
671.9,4249.000549
672,4249.000549
672.1,4249.000549
672.2,4249.000549
672.3,4252.052307
672.4,4333.877563
672.5,4336.929321
672.6,4333.877563
672.7,4333.877563
672.8,4327.774048
672.9,4249.000549
673,4255.104065
673.1,4249.000549
673.2,4249.000549
673.3,4255.104065
673.4,4321.861267
673.5,4318.809509
673.6,4327.774048
673.7,4336.929321
673.8,4327.774048
673.9,4255.104065
674,4258.155823
674.1,4249.000549
674.2,4249.000549
674.3,4258.155823
674.4,4336.929321
674.5,4333.877563
674.6,4336.929321
674.7,4333.877563
674.8,4333.877563
674.9,4264.068604
675,4261.016846
675.1,4264.068604
675.2,4255.104065
675.3,4255.104065
675.4,4336.929321
675.5,4343.032837
675.6,4336.929321
675.7,4336.929321
675.8,4343.032837
675.9,4270.172119
676,4264.068604
676.1,4261.016846
676.2,4276.275635
676.3,4264.068604
676.4,4343.032837
676.5,4349.136353
676.6,4343.032837
676.7,4349.136353
676.8,4339.981079
676.9,4261.016846
677,4264.068604
677.1,4258.155823
677.2,4261.016846
677.3,4264.068604
677.4,4349.136353
677.5,4339.981079
677.6,4349.136353
677.7,4333.877563
677.8,4343.032837
677.9,4276.275635
678,4276.275635
678.1,4270.172119
678.2,4267.120361
678.3,4273.223877
678.4,4346.084595
678.5,4355.239868
678.6,4349.136353
678.7,4352.18811
678.8,4349.136353
678.9,4273.223877
679,4276.275635
679.1,4276.275635
679.2,4273.223877
679.3,4267.120361
679.4,4355.239868
679.5,4349.136353
679.6,4352.18811
679.7,4349.136353
679.8,4349.136353
679.9,4273.223877
680,4267.120361
680.1,4276.275635
680.2,4279.327393
680.3,4276.275635
680.4,4349.136353
680.5,4343.032837
680.6,4355.239868
680.7,4346.084595
680.8,4355.239868
680.9,4285.430908
681,4276.275635
681.1,4273.223877
681.2,4279.327393
681.3,4279.327393
681.4,4355.239868
681.5,4358.100891
681.6,4358.100891
681.7,4352.18811
681.8,4361.152649
681.9,4294.395447
682,4297.447205
682.1,4291.534424
682.2,4291.534424
682.3,4291.534424
682.4,4367.256165
682.5,4373.35968
682.6,4367.256165
682.7,4373.35968
682.8,4367.256165
682.9,4288.482666
683,4291.534424
683.1,4297.447205
683.2,4300.498962
683.3,4288.482666
683.4,4373.35968
683.5,4376.411438
683.6,4373.35968
683.7,4373.35968
683.8,4370.307922
683.9,4312.705994
684,4297.447205
684.1,4297.447205
684.2,4297.447205
684.3,4297.447205
684.4,4379.463196
684.5,4379.463196
684.6,4382.514954
684.7,4382.514954
684.8,4391.479492
684.9,4297.447205
685,4300.498962
685.1,4306.602478
685.2,4300.498962
685.3,4309.654236
685.4,4376.411438
685.5,4376.411438
685.6,4376.411438
685.7,4382.514954
685.8,4376.411438
685.9,4309.654236
686,4324.913025
686.1,4309.654236
686.2,4312.705994
686.3,4315.757751
686.4,4397.583008
686.5,4397.583008
686.6,4397.583008
686.7,4394.53125
686.8,4385.566711
686.9,4318.809509
687,4327.774048
687.1,4324.913025
687.2,4321.861267
687.3,4315.757751
687.4,4403.686523
687.5,4391.479492
687.6,4397.583008
687.7,4394.53125
687.8,4394.53125
687.9,4315.757751
688,4333.877563
688.1,4318.809509
688.2,4324.913025
688.3,4327.774048
688.4,4394.53125
688.5,4403.686523
688.6,4394.53125
688.7,4394.53125
688.8,4309.654236
688.9,4324.913025
689,4324.913025
689.1,4315.757751
689.2,4324.913025
689.3,4534.14917
689.4,4400.634766
689.5,4400.634766
689.6,4397.583008
689.7,4400.634766
689.8,4303.55072
689.9,4336.929321
690,4330.825806
690.1,4321.861267
690.2,4327.774048
690.3,4537.200928
690.4,4397.583008
690.5,4403.686523
690.6,4397.583008
690.7,4397.583008
690.8,4324.913025
690.9,4321.861267
691,4321.861267
691.1,4333.877563
691.2,4333.877563
691.3,4540.252686
691.4,4400.634766
691.5,4397.583008
691.6,4409.790039
691.7,4409.790039
691.8,4312.705994
691.9,4336.929321
692,4336.929321
692.1,4349.136353
692.2,4343.032837
692.3,4537.200928
692.4,4409.790039
692.5,4409.790039
692.6,4409.790039
692.7,4406.738281
692.8,4315.757751
692.9,4343.032837
693,4339.981079
693.1,4336.929321
693.2,4333.877563
693.3,4537.200928
693.4,4406.738281
693.5,4421.99707
693.6,4421.99707
693.7,4409.790039
693.8,4321.861267
693.9,4349.136353
694,4346.084595
694.1,4336.929321
694.2,4343.032837
694.3,4521.942139
694.4,4412.841797
694.5,4421.99707
694.6,4415.893555
694.7,4412.841797
694.8,4330.825806
694.9,4343.032837
695,4349.136353
695.1,4343.032837
695.2,4346.084595
695.3,4503.822327
695.4,4421.99707
695.5,4409.790039
695.6,4409.790039
695.7,4418.945313
695.8,4333.877563
695.9,4355.239868
696,4346.084595
696.1,4346.084595
696.2,4352.18811
696.3,4497.718811
696.4,4421.99707
696.5,4421.99707
696.6,4424.858093
696.7,4424.858093
696.8,4333.877563
696.9,4361.152649
697,4349.136353
697.1,4346.084595
697.2,4346.084595
697.3,4494.667053
697.4,4415.893555
697.5,4418.945313
697.6,4424.858093
697.7,4421.99707
697.8,4346.084595
697.9,4364.204407
698,4373.35968
698.1,4367.256165
698.2,4361.152649
698.3,4497.718811
698.4,4430.961609
698.5,4434.013367
698.6,4427.909851
698.7,4430.961609
698.8,4361.152649
698.9,4367.256165
699,4364.204407
699.1,4367.256165
699.2,4367.256165
699.3,4500.770569
699.4,4446.220398
699.5,4446.220398
699.6,4440.116882
699.7,4437.065125
699.8,4370.307922
699.9,4364.204407
700,4370.307922
700.1,4373.35968
700.2,4367.256165
700.3,4482.650757
700.4,4437.065125
700.5,4443.16864
700.6,4446.220398
700.7,4434.013367
700.8,4370.307922
700.9,4382.514954
701,4382.514954
701.1,4379.463196
701.2,4370.307922
701.3,4485.702515
701.4,4443.16864
701.5,4449.272156
701.6,4458.236694
701.7,4449.272156
701.8,4397.583008
701.9,4382.514954
702,4385.566711
702.1,4382.514954
702.2,4394.53125
702.3,4494.667053
702.4,4458.236694
702.5,4464.34021
702.6,4470.443726
702.7,4455.184937
702.8,4397.583008
702.9,4400.634766
703,4382.514954
703.1,4388.618469
703.2,4397.583008
703.3,4497.718811
703.4,4455.184937
703.5,4455.184937
703.6,4464.34021
703.7,4458.236694
703.8,4397.583008
703.9,4394.53125
704,4391.479492
704.1,4391.479492
704.2,4394.53125
704.3,4488.563538
704.4,4470.443726
704.5,4470.443726
704.6,4470.443726
704.7,4470.443726
704.8,4391.479492
704.9,4391.479492
705,4394.53125
705.1,4394.53125
705.2,4397.583008
705.3,4494.667053
705.4,4461.288452
705.5,4470.443726
705.6,4470.443726
705.7,4473.495483
705.8,4409.790039
705.9,4397.583008
706,4400.634766
706.1,4403.686523
706.2,4391.479492
706.3,4494.667053
706.4,4473.495483
706.5,4467.391968
706.6,4482.650757
706.7,4473.495483
706.8,4403.686523
706.9,4409.790039
707,4403.686523
707.1,4412.841797
707.2,4415.893555
707.3,4503.822327
707.4,4479.598999
707.5,4485.702515
707.6,4476.547241
707.7,4479.598999
707.8,4406.738281
707.9,4415.893555
708,4409.790039
708.1,4412.841797
708.2,4421.99707
708.3,4519.081116
708.4,4491.615295
708.5,4491.615295
708.6,4479.598999
708.7,4494.667053
708.8,4415.893555
708.9,4415.893555
709,4412.841797
709.1,4421.99707
709.2,4412.841797
709.3,4519.081116
709.4,4494.667053
709.5,4491.615295
709.6,4479.598999
709.7,4488.563538
709.8,4418.945313
709.9,4424.858093
710,4418.945313
710.1,4418.945313
710.2,4418.945313
710.3,4519.081116
710.4,4488.563538
710.5,4494.667053
710.6,4488.563538
710.7,4494.667053
710.8,4434.013367
710.9,4437.065125
711,4434.013367
711.1,4430.961609
711.2,4430.961609
711.3,4521.942139
711.4,4506.874084
711.5,4506.874084
711.6,4506.874084
711.7,4506.874084
711.8,4443.16864
711.9,4430.961609
712,4446.220398
712.1,4449.272156
712.2,4440.116882
712.3,4531.097412
712.4,4506.874084
712.5,4512.9776
712.6,4506.874084
712.7,4519.081116
712.8,4430.961609
712.9,4434.013367
713,4430.961609
713.1,4430.961609
713.2,4434.013367
713.3,4524.993896
713.4,4519.081116
713.5,4509.925842
713.6,4512.9776
713.7,4506.874084
713.8,4443.16864
713.9,4440.116882
714,4443.16864
714.1,4437.065125
714.2,4443.16864
714.3,4537.200928
714.4,4521.942139
714.5,4519.081116
714.6,4519.081116
714.7,4516.029358
714.8,4455.184937
714.9,4443.16864
715,4452.323914
715.1,4452.323914
715.2,4443.16864
715.3,4534.14917
715.4,4521.942139
715.5,4524.993896
715.6,4516.029358
715.7,4524.993896
715.8,4458.236694
715.9,4449.272156
716,4464.34021
716.1,4449.272156
716.2,4458.236694
716.3,4540.252686
716.4,4528.045654
716.5,4528.045654
716.6,4528.045654
716.7,4528.045654
716.8,4449.272156
716.9,4455.184937
717,4449.272156
717.1,4449.272156
717.2,4452.323914
717.3,4543.304443
717.4,4531.097412
717.5,4528.045654
717.6,4528.045654
717.7,4531.097412
717.8,4464.34021
717.9,4467.391968
718,4464.34021
718.1,4458.236694
718.2,4470.443726
718.3,4540.252686
718.4,4543.304443
718.5,4543.304443
718.6,4537.200928
718.7,4534.14917
718.8,4470.443726
718.9,4470.443726
719,4470.443726
719.1,4470.443726
719.2,4467.391968
719.3,4546.356201
719.4,4543.304443
719.5,4543.304443
719.6,4540.252686
719.7,4549.407959
719.8,4470.443726
719.9,4467.391968
720,4461.288452
720.1,4476.547241
720.2,4470.443726
720.3,4552.268982
720.4,4534.14917
720.5,4543.304443
720.6,4543.304443
720.7,4537.200928
720.8,4473.495483
720.9,4482.650757
721,4476.547241
721.1,4476.547241
721.2,4470.443726
721.3,4552.268982
721.4,4552.268982
721.5,4546.356201
721.6,4546.356201
721.7,4540.252686
721.8,4470.443726
721.9,4470.443726
722,4467.391968
722.1,4476.547241
722.2,4473.495483
722.3,4555.32074
722.4,4540.252686
722.5,4549.407959
722.6,4540.252686
722.7,4549.407959
722.8,4473.495483
722.9,4476.547241
723,4479.598999
723.1,4482.650757
723.2,4473.495483
723.3,4555.32074
723.4,4555.32074
723.5,4552.268982
723.6,4546.356201
723.7,4546.356201
723.8,4494.667053
723.9,4485.702515
724,4485.702515
724.1,4488.563538
724.2,4485.702515
724.3,4558.372498
724.4,4561.424255
724.5,4567.527771
724.6,4555.32074
724.7,4552.268982
724.8,4494.667053
724.9,4497.718811
725,4506.874084
725.1,4491.615295
725.2,4491.615295
725.3,4576.683044
725.4,4567.527771
725.5,4564.476013
725.6,4564.476013
725.7,4564.476013
725.8,4494.667053
725.9,4494.667053
726,4497.718811
726.1,4491.615295
726.2,4497.718811
726.3,4570.579529
726.4,4573.631287
726.5,4567.527771
726.6,4564.476013
726.7,4564.476013
726.8,4503.822327
726.9,4503.822327
727,4497.718811
727.1,4503.822327
727.2,4500.770569
727.3,4576.683044
727.4,4570.579529
727.5,4570.579529
727.6,4579.734802
727.7,4576.683044
727.8,4519.081116
727.9,4519.081116
728,4519.081116
728.1,4512.9776
728.2,4509.925842
728.3,4585.647583
728.4,4576.683044
728.5,4582.78656
728.6,4585.647583
728.7,4576.683044
728.8,4524.993896
728.9,4528.045654
729,4512.9776
729.1,4516.029358
729.2,4524.993896
729.3,4594.802856
729.4,4597.854614
729.5,4585.647583
729.6,4594.802856
729.7,4597.854614
729.8,4521.942139
729.9,4519.081116
730,4516.029358
730.1,4516.029358
730.2,4516.029358
730.3,4588.699341
730.4,4591.751099
730.5,4585.647583
730.6,4591.751099
730.7,4585.647583
730.8,4521.942139
730.9,4528.045654
731,4524.993896
731.1,4521.942139
731.2,4521.942139
731.3,4594.802856
731.4,4588.699341
731.5,4594.802856
731.6,4600.906372
731.7,4603.95813
731.8,4528.045654
731.9,4524.993896
732,4528.045654
732.1,4531.097412
732.2,4524.993896
732.3,4597.854614
732.4,4597.854614
732.5,4591.751099
732.6,4594.802856
732.7,4603.95813
732.8,4537.200928
732.9,4528.045654
733,4534.14917
733.1,4531.097412
733.2,4524.993896
733.3,4600.906372
733.4,4603.95813
733.5,4603.95813
733.6,4610.061646
733.7,4603.95813
733.8,4537.200928
733.9,4543.304443
734,4543.304443
734.1,4531.097412
734.2,4540.252686
734.3,4613.113403
734.4,4610.061646
734.5,4607.009888
734.6,4607.009888
734.7,4616.165161
734.8,4552.268982
734.9,4537.200928
735,4546.356201
735.1,4546.356201
735.2,4540.252686
735.3,4613.113403
735.4,4616.165161
735.5,4613.113403
735.6,4610.061646
735.7,4613.113403
735.8,4546.356201
735.9,4552.268982
736,4549.407959
736.1,4555.32074
736.2,4540.252686
736.3,4625.1297
736.4,4619.026184
736.5,4619.026184
736.6,4622.077942
736.7,4616.165161
736.8,4567.527771
736.9,4558.372498
737,4549.407959
737.1,4543.304443
737.2,4555.32074
737.3,4619.026184
737.4,4619.026184
737.5,4619.026184
737.6,4619.026184
737.7,4622.077942
737.8,4552.268982
737.9,4546.356201
738,4552.268982
738.1,4555.32074
738.2,4546.356201
738.3,4628.181458
738.4,4616.165161
738.5,4619.026184
738.6,4625.1297
738.7,4625.1297
738.8,4573.631287
738.9,4561.424255
739,4567.527771
739.1,4567.527771
739.2,4567.527771
739.3,4640.388489
739.4,4628.181458
739.5,4640.388489
739.6,4643.440247
739.7,4640.388489
739.8,4570.579529
739.9,4564.476013
740,4576.683044
740.1,4564.476013
740.2,4570.579529
740.3,4637.336731
740.4,4637.336731
740.5,4640.388489
740.6,4646.492004
740.7,4643.440247
740.8,4579.734802
740.9,4564.476013
741,4570.579529
741.1,4570.579529
741.2,4570.579529
741.3,4646.492004
741.4,4652.404785
741.5,4643.440247
741.6,4649.353027
741.7,4649.353027
741.8,4579.734802
741.9,4567.527771
742,4576.683044
742.1,4576.683044
742.2,4564.476013
742.3,4637.336731
742.4,4646.492004
742.5,4649.353027
742.6,4646.492004
742.7,4643.440247
742.8,4579.734802
742.9,4576.683044
743,4570.579529
743.1,4573.631287
743.2,4576.683044
743.3,4649.353027
743.4,4637.336731
743.5,4649.353027
743.6,4637.336731
743.7,4643.440247
743.8,4576.683044
743.9,4567.527771
744,4564.476013
744.1,4564.476013
744.2,4570.579529
744.3,4643.440247
744.4,4652.404785
744.5,4637.336731
744.6,4646.492004
744.7,4640.388489
744.8,4585.647583
744.9,4579.734802
745,4579.734802
745.1,4576.683044
745.2,4579.734802
745.3,4655.456543
745.4,4646.492004
745.5,4652.404785
745.6,4649.353027
745.7,4649.353027
745.8,4579.734802
745.9,4591.751099
746,4576.683044
746.1,4585.647583
746.2,4591.751099
746.3,4652.404785
746.4,4652.404785
746.5,4646.492004
746.6,4664.611816
746.7,4655.456543
746.8,4591.751099
746.9,4585.647583
747,4585.647583
747.1,4588.699341
747.2,4597.854614
747.3,4661.560059
747.4,4664.611816
747.5,4661.560059
747.6,4658.508301
747.7,4661.560059
747.8,4591.751099
747.9,4597.854614
748,4588.699341
748.1,4594.802856
748.2,4594.802856
748.3,4667.663574
748.4,4661.560059
748.5,4661.560059
748.6,4661.560059
748.7,4670.715332
748.8,4616.165161
748.9,4594.802856
749,4600.906372
749.1,4603.95813
749.2,4600.906372
749.3,4682.731628
749.4,4676.818848
749.5,4673.76709
749.6,4676.818848
749.7,4688.835144
749.8,4607.009888
749.9,4600.906372
750,4600.906372
750.1,4616.165161
750.2,4607.009888
750.3,4673.76709
750.4,4673.76709
750.5,4673.76709
750.6,4673.76709
750.7,4688.835144
750.8,4613.113403
750.9,4603.95813
751,4616.165161
751.1,4616.165161
751.2,4603.95813
751.3,4679.870605
751.4,4688.835144
751.5,4688.835144
751.6,4685.783386
751.7,4688.835144
751.8,4613.113403
751.9,4613.113403
752,4616.165161
752.1,4610.061646
752.2,4610.061646
752.3,4685.783386
752.4,4685.783386
752.5,4688.835144
752.6,4685.783386
752.7,4682.731628
752.8,4616.165161
752.9,4619.026184
753,4613.113403
753.1,4613.113403
753.2,4613.113403
753.3,4688.835144
753.4,4691.886902
753.5,4685.783386
753.6,4691.886902
753.7,4607.009888
753.8,4613.113403
753.9,4622.077942
754,4622.077942
754.1,4625.1297
754.2,4831.504822
754.3,4688.835144
754.4,4691.886902
754.5,4701.042175
754.6,4694.93866
754.7,4610.061646
754.8,4637.336731
754.9,4631.233215
755,4631.233215
755.1,4646.492004
755.2,4846.572876
755.3,4713.249207
755.4,4707.145691
755.5,4719.161987
755.6,4713.249207
755.7,4625.1297
755.8,4637.336731
755.9,4637.336731
756,4631.233215
756.1,4631.233215
756.2,4846.572876
756.3,4719.161987
756.4,4713.249207
756.5,4710.197449
756.6,4716.110229
756.7,4622.077942
756.8,4643.440247
756.9,4634.284973
757,4637.336731
757.1,4643.440247
757.2,4849.624634
757.3,4710.197449
757.4,4719.161987
757.5,4704.093933
757.6,4725.265503
757.7,4625.1297
757.8,4643.440247
757.9,4649.353027
758,4643.440247
758.1,4652.404785
758.2,4843.521118
758.3,4722.213745
758.4,4722.213745
758.5,4728.317261
758.6,4719.161987
758.7,4637.336731
758.8,4655.456543
758.9,4655.456543
759,4664.611816
759.1,4652.404785
759.2,4834.55658
759.3,4734.420776
759.4,4737.472534
759.5,4737.472534
759.6,4734.420776
759.7,4646.492004
759.8,4661.560059
759.9,4661.560059
760,4661.560059
760.1,4667.663574
760.2,4828.453064
760.3,4737.472534
760.4,4749.488831
760.5,4749.488831
760.6,4740.524292
760.7,4652.404785
760.8,4688.835144
760.9,4688.835144
761,4676.818848
761.1,4682.731628
761.2,4828.453064
761.3,4755.592346
761.4,4749.488831
761.5,4749.488831
761.6,4755.592346
761.7,4664.611816
761.8,4688.835144
761.9,4682.731628
762,4688.835144
762.1,4688.835144
762.2,4825.401306
762.3,4761.695862
762.4,4758.644104
762.5,4755.592346
762.6,4758.644104
762.7,4679.870605
762.8,4682.731628
762.9,4688.835144
763,4685.783386
763.1,4676.818848
763.2,4828.453064
763.3,4758.644104
763.4,4758.644104
763.5,4758.644104
763.6,4761.695862
763.7,4713.249207
763.8,4685.783386
763.9,4691.886902
764,4694.93866
764.1,4691.886902
764.2,4819.297791
764.3,4767.799377
764.4,4773.902893
764.5,4770.851135
764.6,4773.902893
764.7,4694.93866
764.8,4694.93866
764.9,4688.835144
765,4697.990417
765.1,4697.990417
765.2,4807.281494
765.3,4773.902893
765.4,4773.902893
765.5,4767.799377
765.6,4764.74762
765.7,4713.249207
765.8,4707.145691
765.9,4697.990417
766,4707.145691
766.1,4701.042175
766.2,4828.453064
766.3,4782.867432
766.4,4785.919189
766.5,4779.815674
766.6,4782.867432
766.7,4716.110229
766.8,4725.265503
766.9,4704.093933
767,4725.265503
767.1,4707.145691
767.2,4828.453064
767.3,4782.867432
767.4,4782.867432
767.5,4785.919189
767.6,4782.867432
